code_uic,Code postal,Segmentation DRG,Total Voyageurs,Total Voyageurs + Non Voyageurs,Année
87415885,78710,B,334211,334211,2021
87415885,78710,B,416761,416761,2022
87415885,78710,B,443476,443476,2023
87474155,29140,B,150292,187865,2015
87474155,29140,B,152470,190587,2016
87474155,29140,B,159285,199107,2017
87474155,29140,B,141427,176783,2018
87474155,29140,B,156659,195824,2019
87474155,29140,B,112547,140684,2020
87474155,29140,B,159298,199123,2021
87474155,29140,B,234588,293235,2022
87474155,29140,B,272283,340354,2023
87286567,59230,C,64914,64914,2015
87286567,59230,C,61394,61394,2016
87286567,59230,C,67731,67731,2017
87286567,59230,C,63529,63529,2018
87286567,59230,C,68125,68125,2019
87286567,59230,C,45264,45264,2020
87286567,59230,C,53234,53234,2021
87286567,59230,C,64374,64374,2022
87286567,59230,C,74691,74691,2023
87214726,67570,B,152120,190150,2015
87214726,67570,B,152538,190673,2016
87214726,67570,B,155932,194915,2017
87214726,67570,B,149967,187459,2018
87214726,67570,B,152482,190602,2019
87214726,67570,B,111464,139330,2020
87214726,67570,B,128195,160243,2021
87214726,67570,B,158758,198447,2022
87214726,67570,B,162798,203497,2023
87286732,59100,B,110953,138692,2015
87286732,59100,B,129704,162130,2016
87286732,59100,B,162587,203234,2017
87286732,59100,B,186867,233584,2018
87286732,59100,B,221272,276590,2019
87286732,59100,B,110804,138506,2020
87286732,59100,B,115165,143957,2021
87286732,59100,B,137990,172488,2022
87286732,59100,B,127293,159116,2023
87411017,76000,A,6129661,7297216,2015
87411017,76000,A,5801845,6906958,2016
87411017,76000,A,6047544,7199458,2017
87411017,76000,A,5808945,6915411,2018
87411017,76000,A,6434230,7659797,2019
87411017,76000,A,4070897,4846305,2020
87411017,76000,A,4909637,5844806,2021
87411017,76000,A,6977129,8306106,2022
87411017,76000,A,8094665,9636506,2023
87396259,72140,C,2716,2716,2015
87396259,72140,C,2492,2492,2016
87396259,72140,C,1925,1925,2017
87396259,72140,C,2902,2902,2018
87396259,72140,C,3248,3248,2019
87396259,72140,C,1363,1363,2020
87396259,72140,C,1931,1931,2021
87396259,72140,C,2160,2160,2022
87396259,72140,C,1613,1613,2023
87182337,68250,B,182304,227881,2015
87182337,68250,B,185281,231601,2016
87182337,68250,B,198871,248589,2017
87182337,68250,B,194040,242550,2018
87182337,68250,B,208277,260347,2019
87182337,68250,B,156200,195250,2020
87182337,68250,B,182401,228001,2021
87182337,68250,B,238593,298242,2022
87182337,68250,B,317532,396915,2023
87431791,93270,B,1870285,1870285,2015
87431791,93270,B,1901525,1901525,2016
87431791,93270,B,1935774,1935774,2017
87431791,93270,B,1933062,1933062,2018
87431791,93270,B,1916809,1916809,2019
87431791,93270,B,2664824,2664824,2020
87431791,93270,B,1316379,1316379,2021
87431791,93270,B,1642841,1642841,2022
87431791,93270,B,1748152,1748152,2023
87485532,86480,C,7773,7773,2015
87485532,86480,C,8653,8653,2016
87485532,86480,C,8552,8552,2017
87485532,86480,C,7829,7829,2018
87485532,86480,C,11199,11199,2019
87485532,86480,C,8279,8279,2020
87485532,86480,C,12912,12912,2021
87485532,86480,C,16496,16496,2022
87485532,86480,C,16897,16897,2023
87583468,16270,C,8146,8146,2015
87583468,16270,C,7623,7623,2016
87583468,16270,C,6588,6588,2017
87583468,16270,C,3106,3106,2018
87583468,16270,C,2372,2372,2019
87583468,16270,C,360,360,2020
87583468,16270,C,0,0,2021
87583468,16270,C,3,3,2022
87583468,16270,C,0,0,2023
87212373,67480,C,34186,34186,2015
87212373,67480,C,32155,32155,2016
87212373,67480,C,29914,29914,2017
87212373,67480,C,27752,27752,2018
87212373,67480,C,31261,31261,2019
87212373,67480,C,22632,22632,2020
87212373,67480,C,30467,30467,2021
87212373,67480,C,40769,40769,2022
87212373,67480,C,45257,45257,2023
87611954,31140,C,29,29,2015
87611954,31140,C,255,255,2016
87611954,31140,C,268,268,2017
87611954,31140,C,0,0,2018
87611954,31140,C,0,0,2019
87611954,31140,C,196,196,2020
87611954,31140,C,298,298,2021
87611954,31140,C,183,183,2022
87611954,31140,C,504,504,2023
87491803,17200,B,238199,297748,2015
87491803,17200,B,225274,281593,2016
87491803,17200,B,223983,279978,2017
87491803,17200,B,182523,228154,2018
87491803,17200,B,230667,288334,2019
87491803,17200,B,158081,197601,2020
87491803,17200,B,211716,264645,2021
87491803,17200,B,277670,347087,2022
87491803,17200,B,272843,341054,2023
87734038,63130,C,4031,4031,2015
87734038,63130,C,3279,3279,2016
87734038,63130,C,3512,3512,2017
87734038,63130,C,3000,3000,2018
87734038,63130,C,3335,3335,2019
87734038,63130,C,1809,1809,2020
87734038,63130,C,2179,2179,2021
87734038,63130,C,3741,3741,2022
87734038,63130,C,4243,4243,2023
87144311,88320,C,27,27,2015
87144311,88320,C,76,76,2016
87144311,88320,C,49,49,2017
87144311,88320,C,9,9,2018
87144311,88320,C,11,11,2019
87144311,88320,C,6,6,2020
87144311,88320,C,31,31,2021
87144311,88320,C,15,15,2022
87144311,88320,C,357,357,2023
87317404,80120,B,112566,140708,2015
87317404,80120,B,104876,131095,2016
87317404,80120,B,111598,139498,2017
87317404,80120,B,99067,123834,2018
87317404,80120,B,105527,131909,2019
87317404,80120,B,82576,103220,2020
87317404,80120,B,119209,149011,2021
87317404,80120,B,164345,205431,2022
87317404,80120,B,191427,239283,2023
87583203,16600,C,6692,6692,2015
87583203,16600,C,5148,5148,2016
87583203,16600,C,5251,5251,2017
87583203,16600,C,3501,3501,2018
87583203,16600,C,956,956,2019
87583203,16600,C,480,480,2020
87583203,16600,C,0,0,2021
87583203,16600,C,2,2,2022
87583203,16600,C,0,0,2023
87583849,16700,C,96835,96835,2015
87583849,16700,C,89498,89498,2016
87583849,16700,C,85212,85212,2017
87583849,16700,C,70610,70610,2018
87583849,16700,C,73937,73937,2019
87583849,16700,C,53148,53148,2020
87583849,16700,C,67510,67510,2021
87583849,16700,C,80719,80719,2022
87583849,16700,C,87227,87227,2023
87713826,21200,C,17446,17446,2015
87713826,21200,C,13713,13713,2016
87713826,21200,C,15158,15158,2017
87713826,21200,C,13066,13066,2018
87713826,21200,C,11368,11368,2019
87713826,21200,C,13979,13979,2020
87713826,21200,C,14595,14595,2021
87713826,21200,C,18585,18585,2022
87713826,21200,C,15566,15566,2023
87712026,71150,C,24306,24306,2015
87712026,71150,C,23150,23150,2016
87712026,71150,C,23776,23776,2017
87712026,71150,C,24595,24595,2018
87712026,71150,C,28812,28812,2019
87712026,71150,C,29406,29406,2020
87712026,71150,C,20718,20718,2021
87712026,71150,C,37542,37542,2022
87712026,71150,C,37407,37407,2023
87746149,74150,B,549414,686768,2015
87746149,74150,B,558333,697916,2016
87746149,74150,B,608629,760787,2017
87746149,74150,B,551816,689770,2018
87746149,74150,B,618183,772728,2019
87746149,74150,B,402379,502974,2020
87746149,74150,B,494035,617544,2021
87746149,74150,B,658247,822809,2022
87746149,74150,B,696431,870539,2023
87287300,62370,C,24833,24833,2015
87287300,62370,C,24239,24239,2016
87287300,62370,C,24848,24848,2017
87287300,62370,C,27684,27684,2018
87287300,62370,C,30921,30921,2019
87287300,62370,C,26271,26271,2020
87287300,62370,C,27757,27757,2021
87287300,62370,C,30844,30844,2022
87287300,62370,C,34404,34404,2023
87546291,94150,B,816513,816513,2015
87546291,94150,B,813669,813669,2016
87546291,94150,B,808269,808269,2017
87546291,94150,B,785411,785411,2018
87546291,94150,B,772844,772844,2019
87546291,94150,B,325738,325738,2020
87546291,94150,B,381602,381602,2021
87546291,94150,B,637935,637935,2022
87546291,94150,B,678863,678863,2023
87214684,67130,C,68740,68740,2015
87214684,67130,C,69828,69828,2016
87214684,67130,C,68659,68659,2017
87214684,67130,C,62414,62414,2018
87214684,67130,C,63451,63451,2019
87214684,67130,C,54688,54688,2020
87214684,67130,C,64459,64459,2021
87214684,67130,C,83263,83263,2022
87214684,67130,C,82758,82758,2023
87747279,38140,B,103692,129615,2015
87747279,38140,B,97487,121859,2016
87747279,38140,B,107777,134722,2017
87747279,38140,B,114172,142715,2018
87747279,38140,B,132085,165107,2019
87747279,38140,B,90386,112982,2020
87747279,38140,B,113664,142080,2021
87747279,38140,B,142995,178744,2022
87747279,38140,B,137452,171815,2023
87215079,57444,C,33952,33952,2015
87215079,57444,C,33727,33727,2016
87215079,57444,C,43273,43273,2017
87215079,57444,C,50947,50947,2018
87215079,57444,C,59618,59618,2019
87215079,57444,C,44147,44147,2020
87215079,57444,C,51178,51178,2021
87215079,57444,C,65176,65176,2022
87215079,57444,C,77354,77354,2023
87721050,42630,C,30071,30071,2015
87721050,42630,C,28205,28205,2016
87721050,42630,C,40143,40143,2017
87721050,42630,C,39049,39049,2018
87721050,42630,C,36415,36415,2019
87721050,42630,C,32098,32098,2020
87721050,42630,C,39648,39648,2021
87721050,42630,C,47448,47448,2022
87721050,42630,C,48291,48291,2023
87193623,57200,C,9714,9714,2015
87193623,57200,C,9448,9448,2016
87193623,57200,C,8016,8016,2017
87193623,57200,C,5651,5651,2018
87193623,57200,C,4828,4828,2019
87193623,57200,C,3118,3118,2020
87193623,57200,C,2417,2417,2021
87193623,57200,C,3219,3219,2022
87193623,57200,C,2847,2847,2023
87192237,57580,B,218389,272987,2015
87192237,57580,B,204418,255523,2016
87192237,57580,B,210648,263310,2017
87192237,57580,B,198676,248345,2018
87192237,57580,B,221181,276476,2019
87192237,57580,B,171395,214244,2020
87192237,57580,B,213967,267458,2021
87192237,57580,B,252235,315294,2022
87192237,57580,B,280750,350938,2023
87342089,62118,C,23362,23362,2015
87342089,62118,C,22208,22208,2016
87342089,62118,C,23640,23640,2017
87342089,62118,C,21018,21018,2018
87342089,62118,C,21031,21031,2019
87342089,62118,C,14871,14871,2020
87342089,62118,C,17040,17040,2021
87342089,62118,C,23951,23951,2022
87342089,62118,C,25223,25223,2023
87214783,67420,C,31968,31968,2015
87214783,67420,C,31977,31977,2016
87214783,67420,C,34911,34911,2017
87214783,67420,C,33627,33627,2018
87214783,67420,C,38779,38779,2019
87214783,67420,C,30105,30105,2020
87214783,67420,C,36880,36880,2021
87214783,67420,C,54627,54627,2022
87214783,67420,C,75095,75095,2023
87396408,72300,B,542337,677921,2015
87396408,72300,B,546858,683573,2016
87396408,72300,B,566751,708439,2017
87396408,72300,B,555714,694643,2018
87396408,72300,B,584838,731047,2019
87396408,72300,B,330700,413375,2020
87396408,72300,B,455085,568856,2021
87396408,72300,B,569915,712394,2022
87396408,72300,B,617312,771640,2023
87784835,66800,C,1847,1847,2015
87784835,66800,C,1368,1368,2016
87784835,66800,C,1487,1487,2017
87784835,66800,C,1514,1514,2018
87784835,66800,C,1934,1934,2019
87784835,66800,C,2307,2307,2020
87784835,66800,C,3157,3157,2021
87784835,66800,C,3754,3754,2022
87784835,66800,C,3713,3713,2023
87761817,26340,C,9405,9405,2015
87761817,26340,C,10594,10594,2016
87761817,26340,C,11765,11765,2017
87761817,26340,C,9770,9770,2018
87761817,26340,C,13514,13514,2019
87761817,26340,C,11778,11778,2020
87761817,26340,C,10657,10657,2021
87761817,26340,C,14221,14221,2022
87761817,26340,C,16753,16753,2023
87592717,87720,C,1865,1865,2015
87592717,87720,C,1632,1632,2016
87592717,87720,C,1644,1644,2017
87592717,87720,C,2657,2657,2018
87592717,87720,C,4624,4624,2019
87592717,87720,C,2102,2102,2020
87592717,87720,C,3461,3461,2021
87592717,87720,C,5272,5272,2022
87592717,87720,C,4588,4588,2023
87721605,69210,B,152307,190384,2015
87721605,69210,B,160643,200804,2016
87721605,69210,B,178141,222676,2017
87721605,69210,B,176680,220851,2018
87721605,69210,B,207646,259558,2019
87721605,69210,B,145241,181551,2020
87721605,69210,B,172135,215169,2021
87721605,69210,B,205445,256806,2022
87721605,69210,B,179793,224741,2023
87696260,58470,C,2798,2798,2015
87696260,58470,C,2364,2364,2016
87696260,58470,C,1823,1823,2017
87696260,58470,C,909,909,2018
87696260,58470,C,519,519,2019
87696260,58470,C,1543,1543,2020
87696260,58470,C,1083,1083,2021
87696260,58470,C,2865,2865,2022
87696260,58470,C,982,982,2023
87295709,59177,C,67083,67083,2015
87295709,59177,C,59068,59068,2016
87295709,59177,C,57580,57580,2017
87295709,59177,C,53732,53732,2018
87295709,59177,C,53761,53761,2019
87295709,59177,C,34475,34475,2020
87295709,59177,C,35654,35654,2021
87295709,59177,C,45970,45970,2022
87295709,59177,C,50051,50051,2023
87694851,71160,C,1128,1128,2015
87694851,71160,C,966,966,2016
87694851,71160,C,1206,1206,2017
87694851,71160,C,933,933,2018
87694851,71160,C,1410,1410,2019
87694851,71160,C,1506,1506,2020
87694851,71160,C,707,707,2021
87694851,71160,C,950,950,2022
87694851,71160,C,541,541,2023
87611301,31520,B,1138010,1422512,2015
87611301,31520,B,1084317,1355397,2016
87611301,31520,B,1106879,1383599,2017
87611301,31520,B,918005,1147507,2018
87611301,31520,B,1039740,1299676,2019
87611301,31520,B,812374,1015468,2020
87611301,31520,B,948587,1185734,2021
87611301,31520,B,1053068,1316336,2022
87611301,31520,B,1133306,1416632,2023
87574897,41110,C,83040,83040,2015
87574897,41110,C,82671,82671,2016
87574897,41110,C,85083,85083,2017
87574897,41110,C,84308,84308,2018
87574897,41110,C,96602,96602,2019
87574897,41110,C,81130,81130,2020
87574897,41110,C,75965,75965,2021
87574897,41110,C,85328,85328,2022
87574897,41110,C,88819,88819,2023
87584540,17360,C,11140,11140,2015
87584540,17360,C,10736,10736,2016
87584540,17360,C,10372,10372,2017
87584540,17360,C,13155,13155,2018
87584540,17360,C,21510,21510,2019
87584540,17360,C,16612,16612,2020
87584540,17360,C,21355,21355,2021
87584540,17360,C,26956,26956,2022
87584540,17360,C,33004,33004,2023
87574640,41310,C,3228,3228,2015
87574640,41310,C,3809,3809,2016
87574640,41310,C,5487,5487,2017
87574640,41310,C,4642,4642,2018
87574640,41310,C,5559,5559,2019
87574640,41310,C,3049,3049,2020
87574640,41310,C,4529,4529,2021
87574640,41310,C,5454,5454,2022
87574640,41310,C,7962,7962,2023
87576322,18200,C,59638,59638,2015
87576322,18200,C,54625,54625,2016
87576322,18200,C,56650,56650,2017
87576322,18200,C,47585,47585,2018
87576322,18200,C,57623,57623,2019
87576322,18200,C,44514,44514,2020
87576322,18200,C,49900,49900,2021
87576322,18200,C,59281,59281,2022
87576322,18200,C,67241,67241,2023
87343103,59230,B,679655,849569,2015
87343103,59230,B,686246,857807,2016
87343103,59230,B,742010,927513,2017
87343103,59230,B,726583,908229,2018
87343103,59230,B,778244,972805,2019
87343103,59230,B,491357,614196,2020
87343103,59230,B,541191,676489,2021
87343103,59230,B,722381,902976,2022
87343103,59230,B,805429,1006786,2023
87182600,68550,C,62487,62487,2015
87182600,68550,C,59559,59559,2016
87182600,68550,C,63083,63083,2017
87182600,68550,C,56337,56337,2018
87182600,68550,C,51487,51487,2019
87182600,68550,C,42380,42380,2020
87182600,68550,C,47636,47636,2021
87182600,68550,C,56906,56906,2022
87182600,68550,C,72439,72439,2023
87718296,39160,C,40849,40849,2015
87718296,39160,C,39553,39553,2016
87718296,39160,C,45116,45116,2017
87718296,39160,C,43525,43525,2018
87718296,39160,C,51071,51071,2019
87718296,39160,C,33285,33285,2020
87718296,39160,C,47362,47362,2021
87718296,39160,C,72746,72746,2022
87718296,39160,C,76149,76149,2023
87723734,1390,B,237176,296470,2015
87723734,1390,B,238906,298633,2016
87723734,1390,B,250018,312523,2017
87723734,1390,B,230575,288219,2018
87723734,1390,B,258339,322924,2019
87723734,1390,B,147522,184403,2020
87723734,1390,B,181491,226864,2021
87723734,1390,B,252233,315291,2022
87723734,1390,B,272654,340817,2023
87491241,33240,B,327142,408928,2015
87491241,33240,B,351784,439731,2016
87491241,33240,B,440540,550676,2017
87491241,33240,B,489496,611870,2018
87491241,33240,B,579774,724717,2019
87491241,33240,B,374173,467716,2020
87491241,33240,B,464028,580035,2021
87491241,33240,B,620862,776077,2022
87491241,33240,B,690394,862993,2023
87723494,38490,B,130306,143194,2015
87723494,38490,B,131514,144521,2016
87723494,38490,B,140463,154355,2017
87723494,38490,B,140911,154847,2018
87723494,38490,B,153540,168726,2019
87723494,38490,B,105410,115836,2020
87723494,38490,B,138154,151817,2021
87723494,38490,B,185230,203549,2022
87723494,38490,B,195125,214423,2023
87286195,59350,C,17216,17216,2015
87286195,59350,C,16714,16714,2016
87286195,59350,C,17021,17021,2017
87286195,59350,C,14598,14598,2018
87286195,59350,C,15321,15321,2019
87286195,59350,C,10102,10102,2020
87286195,59350,C,15188,15188,2021
87286195,59350,C,21166,21166,2022
87286195,59350,C,23034,23034,2023
87751826,13015,C,30930,30930,2015
87751826,13015,C,30814,30814,2016
87751826,13015,C,38804,38804,2017
87751826,13015,C,33061,33061,2018
87751826,13015,C,33063,33063,2019
87751826,13015,C,17971,17971,2020
87751826,13015,C,34967,34967,2021
87751826,13015,C,44049,44049,2022
87751826,13015,C,55214,55214,2023
87584201,24230,C,13132,13132,2015
87584201,24230,C,9590,9590,2016
87584201,24230,C,7437,7437,2017
87584201,24230,C,4979,4979,2018
87584201,24230,C,3149,3149,2019
87584201,24230,C,2807,2807,2020
87584201,24230,C,5358,5358,2021
87584201,24230,C,7402,7402,2022
87584201,24230,C,6964,6964,2023
87571539,37360,C,21199,21199,2015
87571539,37360,C,19044,19044,2016
87571539,37360,C,17089,17089,2017
87571539,37360,C,17539,17539,2018
87571539,37360,C,14268,14268,2019
87571539,37360,C,13290,13290,2020
87571539,37360,C,20637,20637,2021
87571539,37360,C,29705,29705,2022
87571539,37360,C,19637,19637,2023
87471318,35230,C,12016,12016,2015
87471318,35230,C,7797,7797,2016
87471318,35230,C,1909,1909,2017
87471318,35230,C,2828,2828,2018
87471318,35230,C,3120,3120,2019
87471318,35230,C,2892,2892,2020
87471318,35230,C,4317,4317,2021
87471318,35230,C,9486,9486,2022
87471318,35230,C,11929,11929,2023
87595249,24110,B,157923,197403,2015
87595249,24110,B,154801,193501,2016
87595249,24110,B,155975,194969,2017
87595249,24110,B,132628,165785,2018
87595249,24110,B,140127,175159,2019
87595249,24110,B,107474,134342,2020
87595249,24110,B,141576,176971,2021
87595249,24110,B,180909,226137,2022
87595249,24110,B,201212,251516,2023
87394213,28300,C,17792,17792,2015
87394213,28300,C,16298,16298,2016
87394213,28300,C,12809,12809,2017
87394213,28300,C,14033,14033,2018
87394213,28300,C,18501,18501,2019
87394213,28300,C,14947,14947,2020
87394213,28300,C,17062,17062,2021
87394213,28300,C,23878,23878,2022
87394213,28300,C,21617,21617,2023
87415125,76550,C,16024,16024,2015
87415125,76550,C,15054,15054,2016
87415125,76550,C,13337,13337,2017
87415125,76550,C,10580,10580,2018
87415125,76550,C,11437,11437,2019
87415125,76550,C,7474,7474,2020
87415125,76550,C,8532,8532,2021
87415125,76550,C,12469,12469,2022
87415125,76550,C,15119,15119,2023
87594622,19130,C,333,333,2015
87594622,19130,C,344,344,2016
87594622,19130,C,858,858,2017
87594622,19130,C,923,923,2018
87594622,19130,C,1401,1401,2019
87594622,19130,C,1828,1828,2020
87594622,19130,C,2954,2954,2021
87594622,19130,C,5077,5077,2022
87594622,19130,C,5519,5519,2023
87773465,34130,C,2971,2971,2015
87773465,34130,C,3160,3160,2016
87773465,34130,C,2753,2753,2017
87773465,34130,C,2523,2523,2018
87773465,34130,C,3044,3044,2019
87773465,34130,C,2966,2966,2020
87773465,34130,C,4513,4513,2021
87773465,34130,C,7074,7074,2022
87773465,34130,C,10954,10954,2023
87193318,57500,B,267007,333759,2015
87193318,57500,B,247406,309257,2016
